codigo_venda,data,total
32472,"2018-09-05 13:07:39",56.36
32515,"2018-09-05 13:10:25",101.25
32565,"2018-09-05 13:13:21",56.36
32610,"2018-09-05 13:16:10",202.5
32640,"2018-09-05 13:19:06",54.79
32732,"2018-09-05 13:25:29",238.29
32738,"2018-09-05 13:25:51",44.89
32820,"2018-09-05 13:31:32",233.66
32827,"2018-09-05 13:32:23",160.59
32832,"2018-09-05 13:33:10",62.04
32870,"2018-09-05 13:36:29",56.36
32880,"2018-09-05 13:37:50",62.04
32995,"2018-09-05 13:46:04",114.21
33063,"2018-09-05 13:51:50",44.89
33075,"2018-09-05 13:52:35",62.04
33082,"2018-09-05 13:53:12",62.04
33149,"2018-09-05 13:58:09",54.79
33184,"2018-09-05 14:01:22",111.15
33228,"2018-09-05 14:06:10",89.78
33256,"2018-09-05 14:09:00",54.79
33375,"2018-09-05 14:21:11",62.04
33386,"2018-09-05 14:21:46",44.89
33420,"2018-09-05 14:24:28",62.04
33459,"2018-09-05 14:27:20",44.89
33461,"2018-09-05 14:27:22",57.85
33490,"2018-09-05 14:29:38",323.88
33502,"2018-09-05 14:30:31",54.79
33601,"2018-09-05 14:38:23",56.36
33626,"2018-09-05 14:40:19",89.78
33694,"2018-09-05 14:45:32",89.78
33705,"2018-09-05 14:46:13",124.08
33956,"2018-09-05 15:10:20",236.72
34166,"2018-09-05 15:26:24",44.89
34178,"2018-09-05 15:27:33",54.79
34219,"2018-09-05 15:31:48",54.79
34239,"2018-09-05 15:33:32",101.25
34359,"2018-09-05 15:44:16",57.85
34386,"2018-09-05 15:47:42",57.85
34521,"2018-09-05 16:00:55",215.38
34544,"2018-09-05 16:02:23",62.04
34600,"2018-09-05 16:07:00",56.36
34724,"2018-09-05 16:20:15",99.68
34850,"2018-09-05 16:30:09",57.85
34933,"2018-09-05 16:38:00",109.58
34978,"2018-09-05 16:42:34",57.85
35142,"2018-09-05 16:57:41",62.04
35279,"2018-09-05 17:10:42",106.93
35385,"2018-09-05 17:20:08",124.08
35401,"2018-09-05 17:21:25",337.97
35557,"2018-09-05 17:35:51",112.64
35803,"2018-09-05 17:54:55",56.36
35910,"2018-09-05 18:04:30",54.79
35990,"2018-09-05 18:12:18",56.36
36071,"2018-09-05 18:21:31",200.93
36120,"2018-09-05 18:25:11",44.89
36301,"2018-09-05 18:41:12",62.04
36318,"2018-09-05 18:42:15",173.19
36335,"2018-09-05 18:43:38",54.79
36405,"2018-09-05 18:48:55",56.36
36688,"2018-09-05 19:10:05",54.79
36691,"2018-09-05 19:10:31",44.89
36720,"2018-09-05 19:12:32",56.36
36774,"2018-09-05 19:16:54",119.89
36820,"2018-09-05 19:19:45",57.85
36918,"2018-09-05 19:26:30",119.89
36998,"2018-09-05 19:32:31",115.7
37015,"2018-09-05 19:33:41",56.36
37188,"2018-09-05 19:46:42",56.36
37275,"2018-09-05 19:53:20",57.85
37352,"2018-09-05 19:59:05",54.79
37473,"2018-09-05 20:08:30",44.89
37538,"2018-09-05 20:12:19",62.04
37593,"2018-09-05 20:15:34",57.85
37596,"2018-09-05 20:15:44",54.79
37617,"2018-09-05 20:17:30",57.85
37632,"2018-09-05 20:18:18",56.36
37663,"2018-09-05 20:20:13",102.74
37712,"2018-09-05 20:24:54",54.79
37783,"2018-09-05 20:28:59",56.36
38041,"2018-09-05 20:48:58",54.79
38105,"2018-09-05 20:53:39",112.72
38131,"2018-09-05 20:55:20",62.04
38217,"2018-09-05 21:01:39",54.79
38308,"2018-09-05 21:07:19",99.68
38338,"2018-09-05 21:09:18",119.89
38346,"2018-09-05 21:09:41",119.89
38391,"2018-09-05 21:13:31",57.85
38398,"2018-09-05 21:14:12",57.85
38445,"2018-09-05 21:17:42",99.68
38575,"2018-09-05 21:27:32",62.04
38621,"2018-09-05 21:29:58",118.4
38629,"2018-09-05 21:30:33",44.89
38630,"2018-09-05 21:30:37",44.89
38705,"2018-09-05 21:35:33",62.04
38711,"2018-09-05 21:36:19",56.36
38738,"2018-09-05 21:38:40",54.79
38741,"2018-09-05 21:38:56",208.18
38786,"2018-09-05 21:43:06",44.89
38812,"2018-09-05 21:45:31",118.4
38814,"2018-09-05 21:45:38",54.79
38820,"2018-09-05 21:46:03",54.79
38824,"2018-09-05 21:46:35",57.85
38848,"2018-09-05 21:47:56",57.85
38886,"2018-09-05 21:51:41",44.89
38890,"2018-09-05 21:52:05",56.36
38935,"2018-09-05 21:55:11",114.21
39072,"2018-09-05 22:05:00",111.15
39081,"2018-09-05 22:05:38",57.85
39084,"2018-09-05 22:06:00",99.68
39114,"2018-09-05 22:08:19",102.74
39129,"2018-09-05 22:09:06",119.89
39177,"2018-09-05 22:12:26",44.89
39199,"2018-09-05 22:13:50",54.79
39200,"2018-09-05 22:14:06",56.36
39260,"2018-09-05 22:18:17",219.65
39282,"2018-09-05 22:19:59",57.85
39323,"2018-09-05 22:22:35",56.36
39561,"2018-09-05 22:39:08",115.7
39650,"2018-09-05 22:45:41",44.89
39698,"2018-09-05 22:49:56",57.85
39762,"2018-09-05 22:56:16",112.72
39814,"2018-09-05 23:01:06",112.64
39832,"2018-09-05 23:02:41",112.64
39853,"2018-09-05 23:04:28",343.68
39950,"2018-09-05 23:15:01",56.36
39971,"2018-09-05 23:16:54",62.04
39975,"2018-09-05 23:17:05",44.89
39980,"2018-09-05 23:17:31",102.74
40045,"2018-09-05 23:22:48",54.79
40117,"2018-09-05 23:29:58",112.64
40188,"2018-09-05 23:36:23",54.79
40204,"2018-09-05 23:38:01",57.85
40229,"2018-09-05 23:41:37",44.89
40260,"2018-09-05 23:46:27",119.89
40284,"2018-09-05 23:49:17",101.25
40293,"2018-09-05 23:50:17",54.79
40356,"2018-09-05 23:59:42",54.79
40380,"2018-09-06 00:03:41",54.79
40402,"2018-09-06 00:06:21",56.36
40495,"2018-09-06 00:26:31",62.04
40668,"2018-09-06 01:07:48",57.85
40858,"2018-09-06 03:44:06",62.04
40919,"2018-09-06 05:07:13",57.85
41000,"2018-09-06 06:13:38",56.36
41196,"2018-09-06 07:06:55",116.83
41333,"2018-09-06 07:31:24",56.36
41334,"2018-09-06 07:31:33",44.89
41415,"2018-09-06 07:42:49",62.04
41440,"2018-09-06 07:46:03",57.85
41448,"2018-09-06 07:47:46",44.89
41460,"2018-09-06 07:49:16",218.08
41555,"2018-09-06 08:03:14",57.85
41610,"2018-09-06 08:09:36",54.79
41693,"2018-09-06 08:18:52",44.89
41697,"2018-09-06 08:19:10",57.85
41704,"2018-09-06 08:20:06",124.08
41733,"2018-09-06 08:22:18",56.36
41782,"2018-09-06 08:27:13",44.89
41899,"2018-09-06 08:40:09",109.58
41963,"2018-09-06 08:46:17",118.4
42024,"2018-09-06 08:50:48",114.21
42167,"2018-09-06 09:04:52",62.04
42233,"2018-09-06 09:09:35",56.36
42238,"2018-09-06 09:10:02",62.04
42374,"2018-09-06 09:20:44",112.64
42393,"2018-09-06 09:21:48",57.85
42424,"2018-09-06 09:24:10",44.89
42461,"2018-09-06 09:27:04",56.36
42505,"2018-09-06 09:30:24",111.15
42574,"2018-09-06 09:36:58",56.36
42757,"2018-09-06 09:49:09",57.85
42783,"2018-09-06 09:50:36",62.04
42876,"2018-09-06 09:57:37",44.89
43037,"2018-09-06 10:09:54",62.04
43136,"2018-09-06 10:16:48",119.89
43143,"2018-09-06 10:17:01",57.85
43151,"2018-09-06 10:17:34",99.68
43197,"2018-09-06 10:20:27",57.85
43288,"2018-09-06 10:26:02",54.79
43551,"2018-09-06 10:42:17",62.04
43552,"2018-09-06 10:42:19",44.89
43641,"2018-09-06 10:48:29",56.36
43655,"2018-09-06 10:49:10",112.64
43767,"2018-09-06 10:56:45",111.15
43971,"2018-09-06 11:08:52",62.04
44050,"2018-09-06 11:13:49",112.64
44116,"2018-09-06 11:18:18",54.79
44186,"2018-09-06 11:23:08",57.85
44233,"2018-09-06 11:25:24",116.83
44290,"2018-09-06 11:29:40",57.85
44336,"2018-09-06 11:32:35",109.58
44362,"2018-09-06 11:33:45",116.83
44447,"2018-09-06 11:38:36",62.04
44512,"2018-09-06 11:42:47",56.36
44821,"2018-09-06 12:06:41",56.36
44867,"2018-09-06 12:10:53",248.16
45025,"2018-09-06 12:22:28",56.36
45199,"2018-09-06 12:35:31",56.36
45298,"2018-09-06 12:42:09",102.74
45375,"2018-09-06 12:46:32",54.79
45476,"2018-09-06 12:53:12",44.89
45530,"2018-09-06 12:56:33",62.04
45577,"2018-09-06 12:58:47",56.36
45586,"2018-09-06 12:59:25",57.85
45591,"2018-09-06 12:59:52",44.89
45608,"2018-09-06 13:01:11",99.68
45633,"2018-09-06 13:02:53",215.38
45810,"2018-09-06 13:12:51",99.68
45811,"2018-09-06 13:12:52",56.36
45908,"2018-09-06 13:18:43",57.85
45935,"2018-09-06 13:20:08",56.36
45987,"2018-09-06 13:23:04",56.36
46059,"2018-09-06 13:27:17",57.85
46068,"2018-09-06 13:27:55",44.89
46340,"2018-09-06 13:44:32",56.36
46364,"2018-09-06 13:45:21",54.79
46457,"2018-09-06 13:51:34",106.93
46563,"2018-09-06 13:58:48",54.79
46619,"2018-09-06 14:01:45",119.89
46655,"2018-09-06 14:03:53",57.85
46734,"2018-09-06 14:10:12",119.89
46887,"2018-09-06 14:20:09",57.85
47125,"2018-09-06 14:33:31",219.65
47145,"2018-09-06 14:34:38",44.89
47290,"2018-09-06 14:43:04",44.89
47390,"2018-09-06 14:49:11",54.79
47499,"2018-09-06 14:57:00",44.89
47618,"2018-09-06 15:06:08",44.89
47888,"2018-09-06 15:24:19",57.85
47900,"2018-09-06 15:25:04",114.21
47971,"2018-09-06 15:29:34",57.85
48079,"2018-09-06 15:36:11",99.68
48138,"2018-09-06 15:40:26",62.04
48157,"2018-09-06 15:41:19",56.36
48173,"2018-09-06 15:42:33",57.85
48394,"2018-09-06 15:58:26",62.04
48510,"2018-09-06 16:06:14",89.78
48598,"2018-09-06 16:12:45",57.85
48641,"2018-09-06 16:15:50",112.64
48648,"2018-09-06 16:16:40",111.15
48680,"2018-09-06 16:19:17",62.04
48699,"2018-09-06 16:21:21",124.08
48853,"2018-09-06 16:34:29",62.04
48878,"2018-09-06 16:36:27",57.85
48895,"2018-09-06 16:37:38",111.15
49136,"2018-09-06 16:57:22",54.79
49500,"2018-09-06 17:12:04",44.89
49563,"2018-09-06 17:17:01",57.85
49635,"2018-09-06 17:23:53",56.36
49693,"2018-09-06 17:28:34",101.25
49704,"2018-09-06 17:29:42",57.85
49914,"2018-09-06 17:50:27",62.04
49919,"2018-09-06 17:50:47",44.89
49945,"2018-09-06 17:53:58",89.78
50000,"2018-09-06 17:59:15",57.85
50137,"2018-09-06 18:09:16",57.85
50151,"2018-09-06 18:10:20",62.04
50256,"2018-09-06 18:20:05",101.25
50444,"2018-09-06 18:38:53",62.04
50697,"2018-09-06 18:58:57",111.15
50713,"2018-09-06 19:00:13",222.63
50797,"2018-09-06 19:06:28",99.68
50993,"2018-09-06 19:23:07",99.68
51234,"2018-09-06 19:41:32",54.79
51456,"2018-09-06 19:58:36",234.1
51517,"2018-09-06 20:03:32",118.4
51567,"2018-09-06 20:07:44",56.36
51651,"2018-09-06 20:14:45",44.89
51724,"2018-09-06 20:20:14",114.21
51765,"2018-09-06 20:23:45",116.83
51788,"2018-09-06 20:25:27",54.79
51792,"2018-09-06 20:25:59",44.89
52233,"2018-09-06 21:03:11",102.74
52422,"2018-09-06 21:19:02",54.79
52424,"2018-09-06 21:19:16",114.21
52661,"2018-09-06 21:41:46",56.36
52725,"2018-09-06 21:48:16",62.04
52774,"2018-09-06 21:52:09",54.79
52822,"2018-09-06 21:56:28",44.89
52834,"2018-09-06 21:57:41",56.36
52846,"2018-09-06 21:58:54",57.85
52880,"2018-09-06 22:02:28",62.04
52914,"2018-09-06 22:05:01",208.18
53106,"2018-09-06 22:21:43",62.04
53148,"2018-09-06 22:25:01",109.58
53242,"2018-09-06 22:35:22",56.36
53276,"2018-09-06 22:38:39",62.04
53439,"2018-09-06 22:58:15",54.79
53585,"2018-09-06 23:15:49",57.85
53587,"2018-09-06 23:16:12",56.36
53662,"2018-09-06 23:24:06",101.25
53747,"2018-09-06 23:32:16",44.89
53842,"2018-09-06 23:43:30",44.89
53877,"2018-09-06 23:48:19",56.36
53941,"2018-09-07 00:02:02",54.79
54033,"2018-09-07 00:21:56",44.89
54034,"2018-09-07 00:21:56",54.79
54149,"2018-09-07 00:44:15",57.85
54348,"2018-09-07 01:55:54",111.15
54479,"2018-09-07 03:18:31",62.04
54484,"2018-09-07 03:22:47",56.36
54621,"2018-09-07 06:06:07",112.64
54693,"2018-09-07 06:37:01",119.89
54752,"2018-09-07 06:59:40",57.85
54828,"2018-09-07 07:23:04",56.36
54882,"2018-09-07 07:35:46",44.89
54894,"2018-09-07 07:39:11",56.36
55233,"2018-09-07 08:43:08",54.79
55367,"2018-09-07 09:05:10",62.04
55488,"2018-09-07 09:20:54",56.36
55564,"2018-09-07 09:29:13",236.72
55599,"2018-09-07 09:33:50",44.89
55648,"2018-09-07 09:40:28",44.89
55688,"2018-09-07 09:45:22",62.04
55689,"2018-09-07 09:45:30",57.85
55719,"2018-09-07 09:49:42",57.85
56040,"2018-09-07 10:30:17",62.04
56043,"2018-09-07 10:30:57",54.79
56091,"2018-09-07 10:37:02",56.36
56535,"2018-09-07 11:26:43",62.04
56550,"2018-09-07 11:28:36",62.04
56780,"2018-09-07 11:52:46",56.36
56943,"2018-09-07 12:10:40",44.89
56951,"2018-09-07 12:11:26",56.36
56971,"2018-09-07 12:12:54",57.85
57100,"2018-09-07 12:28:49",111.15
57133,"2018-09-07 12:32:34",44.89
57208,"2018-09-07 12:43:47",56.36
57317,"2018-09-07 12:55:30",119.89
57365,"2018-09-07 13:00:17",57.85
57415,"2018-09-07 13:03:33",57.85
58021,"2018-09-07 14:13:20",57.85
58049,"2018-09-07 14:16:59",119.89
58179,"2018-09-07 14:39:15",44.89
58593,"2018-09-07 15:36:47",54.79
58603,"2018-09-07 15:37:57",57.85
58847,"2018-09-07 16:22:06",164.78
58883,"2018-09-07 16:27:05",109.58
58945,"2018-09-07 16:35:27",62.04
59002,"2018-09-07 16:42:38",57.85
59114,"2018-09-07 17:00:01",44.89
59273,"2018-09-07 17:25:43",340.62
59332,"2018-09-07 17:36:20",169
59486,"2018-09-07 17:59:00",62.04
59491,"2018-09-07 18:00:00",44.89
59494,"2018-09-07 18:00:33",44.89
59551,"2018-09-07 18:10:26",62.04
59601,"2018-09-07 18:18:10",62.04
59719,"2018-09-07 18:35:37",62.04
59806,"2018-09-07 18:50:50",44.89
59935,"2018-09-07 19:07:22",119.89
60249,"2018-09-07 20:00:48",57.85
60393,"2018-09-07 20:25:14",62.04
60426,"2018-09-07 20:31:21",56.36
60427,"2018-09-07 20:31:35",56.36
60474,"2018-09-07 20:41:14",118.4
60502,"2018-09-07 20:45:42",106.93
60596,"2018-09-07 21:00:15",62.04
60713,"2018-09-07 21:25:44",56.36
60838,"2018-09-07 21:53:49",54.79
60856,"2018-09-07 21:57:04",56.36
60874,"2018-09-07 21:59:58",62.04
61002,"2018-09-07 22:21:40",54.79
61013,"2018-09-07 22:23:41",57.85
61322,"2018-09-07 23:46:39",174.76
61467,"2018-09-08 00:33:46",102.74
61555,"2018-09-08 01:15:55",44.89
61564,"2018-09-08 01:21:01",54.79
61636,"2018-09-08 02:19:55",54.79
61731,"2018-09-08 05:54:35",44.89
61983,"2018-09-08 08:07:39",44.89
62038,"2018-09-08 08:26:24",56.36
62049,"2018-09-08 08:29:25",109.58
62141,"2018-09-08 08:51:20",56.36
62257,"2018-09-08 09:11:55",109.58
62274,"2018-09-08 09:14:35",44.89
62304,"2018-09-08 09:18:53",62.04
62340,"2018-09-08 09:25:14",106.93
62529,"2018-09-08 09:55:19",62.04
62597,"2018-09-08 10:04:17",111.15
62791,"2018-09-08 10:30:51",112.64
62980,"2018-09-08 10:52:11",119.89
62994,"2018-09-08 10:54:02",54.79
63025,"2018-09-08 10:57:22",114.21
63037,"2018-09-08 10:57:59",62.04
63048,"2018-09-08 10:59:04",119.89
63174,"2018-09-08 11:13:44",56.36
63181,"2018-09-08 11:16:17",56.36
63225,"2018-09-08 11:21:42",44.89
63287,"2018-09-08 11:29:36",89.78
63367,"2018-09-08 11:38:55",115.7
63440,"2018-09-08 11:49:34",56.36
63527,"2018-09-08 12:01:14",57.85
63581,"2018-09-08 12:06:24",119.89
63833,"2018-09-08 12:39:53",57.85
63858,"2018-09-08 12:42:37",62.04
63876,"2018-09-08 12:44:57",54.79
63908,"2018-09-08 12:49:58",44.89
64029,"2018-09-08 13:09:13",111.15
64093,"2018-09-08 13:17:52",57.85
64299,"2018-09-08 13:43:11",44.89
64307,"2018-09-08 13:44:06",54.79
64422,"2018-09-08 13:59:06",44.89
64461,"2018-09-08 14:04:33",111.15
64631,"2018-09-08 14:26:51",56.36
64673,"2018-09-08 14:32:14",44.89
65085,"2018-09-08 15:29:49",57.85
65112,"2018-09-08 15:35:09",62.04
65136,"2018-09-08 15:39:21",101.25
65471,"2018-09-08 16:26:55",116.83
65481,"2018-09-08 16:28:41",44.89
65488,"2018-09-08 16:29:13",62.04
65506,"2018-09-08 16:31:18",102.74
65558,"2018-09-08 16:37:32",229.55
65792,"2018-09-08 17:19:12",54.79
66016,"2018-09-08 17:51:27",56.36
66096,"2018-09-08 17:59:46",57.85
66156,"2018-09-08 18:07:01",232.53
66213,"2018-09-08 18:14:50",54.79
66329,"2018-09-08 18:29:10",56.36
66373,"2018-09-08 18:34:09",54.79
66452,"2018-09-08 18:47:16",54.79
66471,"2018-09-08 18:49:28",57.85
66548,"2018-09-08 18:58:22",101.25
66675,"2018-09-08 19:15:39",173.19
66877,"2018-09-08 19:42:30",62.04
66890,"2018-09-08 19:44:22",62.04
67186,"2018-09-08 20:27:29",44.89
67269,"2018-09-08 20:38:27",119.89
67392,"2018-09-08 20:55:29",57.85
67426,"2018-09-08 21:01:44",62.04
67463,"2018-09-08 21:07:52",62.04
67524,"2018-09-08 21:17:34",54.79
67525,"2018-09-08 21:17:40",56.36
67536,"2018-09-08 21:19:15",54.79
67607,"2018-09-08 21:29:42",57.85
67638,"2018-09-08 21:35:09",44.89
67726,"2018-09-08 21:48:52",54.79
67868,"2018-09-08 22:09:19",62.04
67888,"2018-09-08 22:12:52",62.04
67902,"2018-09-08 22:15:54",54.79
67969,"2018-09-08 22:29:30",102.74
67976,"2018-09-08 22:30:35",62.04
68070,"2018-09-08 22:46:57",56.36
68152,"2018-09-08 23:01:14",54.79
68189,"2018-09-08 23:10:27",56.36
68212,"2018-09-08 23:15:11",44.89
68288,"2018-09-08 23:30:27",54.79
68317,"2018-09-08 23:38:05",62.04
68452,"2018-09-09 00:05:40",54.79
68554,"2018-09-09 00:36:14",62.04
68800,"2018-09-09 03:54:55",57.85
68820,"2018-09-09 04:43:29",62.04
68928,"2018-09-09 06:53:23",102.74
68930,"2018-09-09 06:55:05",54.79
68941,"2018-09-09 06:58:48",163.29
69302,"2018-09-09 08:35:37",114.21
69399,"2018-09-09 08:53:42",62.04
69518,"2018-09-09 09:09:42",54.79
69525,"2018-09-09 09:10:42",56.36
69567,"2018-09-09 09:14:44",57.85
69762,"2018-09-09 09:35:59",54.79
69816,"2018-09-09 09:42:22",44.89
69873,"2018-09-09 09:48:10",56.36
69977,"2018-09-09 10:00:34",44.89
69982,"2018-09-09 10:01:22",56.36
70011,"2018-09-09 10:04:55",56.36
70046,"2018-09-09 10:08:29",109.58
70054,"2018-09-09 10:09:14",56.36
70066,"2018-09-09 10:10:17",56.36
70104,"2018-09-09 10:14:23",54.79
70163,"2018-09-09 10:21:18",44.89
70232,"2018-09-09 10:27:24",57.85
70321,"2018-09-09 10:35:26",56.36
70336,"2018-09-09 10:37:02",106.93
70341,"2018-09-09 10:37:51",44.89
70365,"2018-09-09 10:40:19",118.4
70407,"2018-09-09 10:44:40",56.36
70415,"2018-09-09 10:46:26",44.89
70455,"2018-09-09 10:49:29",44.89
70460,"2018-09-09 10:49:45",57.85
70508,"2018-09-09 10:55:32",102.74
70547,"2018-09-09 10:58:44",118.4
70687,"2018-09-09 11:08:55",62.04
70748,"2018-09-09 11:13:52",57.85
70759,"2018-09-09 11:14:53",115.7
70806,"2018-09-09 11:18:13",54.79
70903,"2018-09-09 11:27:31",44.89
70925,"2018-09-09 11:29:08",56.36
70990,"2018-09-09 11:33:34",56.36
71004,"2018-09-09 11:34:33",54.79
71142,"2018-09-09 11:47:24",54.79
71150,"2018-09-09 11:48:14",118.4
71294,"2018-09-09 11:59:38",56.36
71375,"2018-09-09 12:07:17",62.04
71541,"2018-09-09 12:21:06",62.04
71566,"2018-09-09 12:23:23",56.36
71585,"2018-09-09 12:24:55",54.79
71600,"2018-09-09 12:25:37",57.85
71601,"2018-09-09 12:25:38",112.72
71745,"2018-09-09 12:35:30",44.89
71842,"2018-09-09 12:44:43",106.93
71901,"2018-09-09 12:49:47",181.93
72093,"2018-09-09 13:06:35",56.36
72197,"2018-09-09 13:16:08",56.36
72208,"2018-09-09 13:17:14",57.85
72212,"2018-09-09 13:17:55",57.85
72259,"2018-09-09 13:22:55",57.85
72288,"2018-09-09 13:26:04",54.79
72291,"2018-09-09 13:26:18",57.85
72303,"2018-09-09 13:27:22",62.04
72405,"2018-09-09 13:38:22",56.36
72671,"2018-09-09 14:06:49",57.85
72697,"2018-09-09 14:09:04",89.78
72762,"2018-09-09 14:15:44",57.85
72805,"2018-09-09 14:19:48",56.36
72921,"2018-09-09 14:31:28",56.36
72967,"2018-09-09 14:36:59",62.04
73008,"2018-09-09 14:43:15",56.36
73024,"2018-09-09 14:46:03",54.79
73068,"2018-09-09 14:50:16",57.85
73071,"2018-09-09 14:50:52",62.04
73384,"2018-09-09 15:30:29",213.89
73445,"2018-09-09 15:37:06",44.89
73594,"2018-09-09 15:55:04",56.36
73599,"2018-09-09 15:55:20",44.89
73682,"2018-09-09 16:07:04",57.85
73690,"2018-09-09 16:07:51",112.72
73749,"2018-09-09 16:16:54",54.79
73775,"2018-09-09 16:20:12",54.79
73785,"2018-09-09 16:22:02",62.04
73791,"2018-09-09 16:23:11",54.79
73867,"2018-09-09 16:34:35",54.79
73875,"2018-09-09 16:35:59",62.04
73919,"2018-09-09 16:40:35",102.74
73964,"2018-09-09 16:48:11",57.85
74094,"2018-09-09 17:08:25",115.7
74103,"2018-09-09 17:09:30",169.08
74166,"2018-09-09 17:16:34",114.21
74231,"2018-09-09 17:27:01",62.04
74237,"2018-09-09 17:28:31",54.79
74359,"2018-09-09 17:45:03",101.25
74368,"2018-09-09 17:45:51",56.36
74434,"2018-09-09 17:56:19",57.85
74538,"2018-09-09 18:12:04",56.36
74558,"2018-09-09 18:14:45",62.04
74569,"2018-09-09 18:16:18",111.15
74571,"2018-09-09 18:16:26",54.79
74589,"2018-09-09 18:20:43",57.85
74757,"2018-09-09 18:46:51",164.78
74829,"2018-09-09 18:59:10",156.04
74834,"2018-09-09 19:00:07",56.36
74898,"2018-09-09 19:09:20",54.79
74927,"2018-09-09 19:13:11",44.89
74946,"2018-09-09 19:15:14",44.89
74961,"2018-09-09 19:16:55",56.36
74987,"2018-09-09 19:21:23",56.36
74988,"2018-09-09 19:21:24",44.89
74990,"2018-09-09 19:21:26",119.89
74993,"2018-09-09 19:22:06",112.64
75019,"2018-09-09 19:25:25",101.25
75117,"2018-09-09 19:38:48",54.79
75162,"2018-09-09 19:45:33",119.89
75166,"2018-09-09 19:46:13",62.04
75182,"2018-09-09 19:47:59",62.04
75205,"2018-09-09 19:51:02",118.4
75339,"2018-09-09 20:11:03",44.89
75340,"2018-09-09 20:11:03",44.89
75353,"2018-09-09 20:13:56",57.85
75366,"2018-09-09 20:15:48",54.79
75368,"2018-09-09 20:16:10",44.89
75402,"2018-09-09 20:22:34",114.21
75427,"2018-09-09 20:26:29",54.79
75452,"2018-09-09 20:30:41",54.79
75510,"2018-09-09 20:42:09",54.79
75515,"2018-09-09 20:42:54",54.79
75544,"2018-09-09 20:47:17",44.89
75580,"2018-09-09 20:54:33",44.89
75582,"2018-09-09 20:55:07",54.79
75588,"2018-09-09 20:56:17",54.79
75590,"2018-09-09 20:56:41",57.85
75596,"2018-09-09 20:57:22",44.89
75611,"2018-09-09 20:59:44",106.93
75680,"2018-09-09 21:12:28",44.89
75690,"2018-09-09 21:12:53",54.79
75811,"2018-09-09 21:33:57",170.57
75819,"2018-09-09 21:35:29",44.89
75837,"2018-09-09 21:38:00",44.89
75848,"2018-09-09 21:39:20",57.85
75852,"2018-09-09 21:40:07",173.19
75876,"2018-09-09 21:44:27",44.89
75905,"2018-09-09 21:49:53",44.89
75913,"2018-09-09 21:50:56",56.36
75951,"2018-09-09 21:57:18",54.79
75958,"2018-09-09 21:58:18",44.89
75998,"2018-09-09 22:04:56",56.36
76082,"2018-09-09 22:18:04",44.89
76106,"2018-09-09 22:20:31",106.93
76152,"2018-09-09 22:28:13",114.21
76352,"2018-09-09 22:59:08",44.89
76378,"2018-09-09 23:04:05",56.36
76381,"2018-09-09 23:04:30",106.93
76468,"2018-09-09 23:24:55",57.85
76504,"2018-09-09 23:36:06",124.08
76545,"2018-09-09 23:49:23",57.85
76546,"2018-09-09 23:49:30",56.36
76618,"2018-09-10 00:07:28",57.85
76646,"2018-09-10 00:14:39",99.68
76735,"2018-09-10 01:02:16",119.89
76867,"2018-09-10 05:01:29",62.04
76889,"2018-09-10 05:29:38",54.79
76981,"2018-09-10 07:03:50",109.58
76996,"2018-09-10 07:17:52",109.58
77000,"2018-09-10 07:20:06",56.36
77023,"2018-09-10 07:26:42",116.83
77062,"2018-09-10 07:41:40",44.89
77079,"2018-09-10 07:48:39",62.04
77084,"2018-09-10 07:49:50",57.85
77125,"2018-09-10 08:02:51",54.79
77178,"2018-09-10 08:16:56",44.89
77189,"2018-09-10 08:20:27",44.89
77286,"2018-09-10 08:45:19",62.04
77309,"2018-09-10 08:50:29",101.25
77338,"2018-09-10 08:57:20",44.89
77392,"2018-09-10 09:11:17",89.78
77410,"2018-09-10 09:17:29",44.89
77427,"2018-09-10 09:20:10",106.93
77430,"2018-09-10 09:21:44",114.21
77464,"2018-09-10 09:26:44",102.74
77515,"2018-09-10 09:35:22",54.79
77528,"2018-09-10 09:37:00",56.36
77531,"2018-09-10 09:37:04",57.85
77535,"2018-09-10 09:37:44",54.79
77556,"2018-09-10 09:41:28",114.21
77577,"2018-09-10 09:44:24",99.68
77586,"2018-09-10 09:46:45",57.85
77598,"2018-09-10 09:49:40",57.85
77650,"2018-09-10 09:55:28",54.79
77666,"2018-09-10 09:57:13",54.79
77705,"2018-09-10 10:03:47",99.68
77756,"2018-09-10 10:11:17",221.14
77782,"2018-09-10 10:15:40",62.04
77874,"2018-09-10 10:30:24",57.85
77885,"2018-09-10 10:32:33",62.04
77919,"2018-09-10 10:38:13",234.1
77955,"2018-09-10 10:45:32",57.85
78165,"2018-09-10 11:16:28",116.83
78245,"2018-09-10 11:29:54",62.04
78269,"2018-09-10 11:33:30",114.21
78273,"2018-09-10 11:34:21",154.47
78437,"2018-09-10 12:04:49",56.36
78439,"2018-09-10 12:05:05",54.79
78468,"2018-09-10 12:09:23",101.25
78573,"2018-09-10 12:28:28",54.79
78599,"2018-09-10 12:33:04",101.25
78616,"2018-09-10 12:36:35",44.89
78712,"2018-09-10 12:54:07",89.78
78736,"2018-09-10 12:59:08",57.85
78744,"2018-09-10 13:00:05",163.29
78911,"2018-09-10 13:31:16",56.36
78930,"2018-09-10 13:33:46",62.04
79091,"2018-09-10 13:58:13",118.4
79111,"2018-09-10 14:01:54",62.04
79112,"2018-09-10 14:01:57",62.04
79124,"2018-09-10 14:03:20",62.04
79333,"2018-09-10 14:36:35",99.68
